date_time,time,vel,acc,rel_vel,rel_pos,tfs
2025-06-26 14:12:45.598059654,1750947165.5980597,0.0,0.0,-0.0625,13.90000057220459,4.815947771
2025-06-26 14:12:45.610331297,1750947165.6103313,0.0,0.0,-0.0625,13.90000057220459,4.828219414
2025-06-26 14:12:45.634477615,1750947165.6344776,0.0,0.0,-0.0625,13.90000057220459,4.852365732
2025-06-26 14:12:45.637794971,1750947165.637795,0.0,0.0,-0.0625,13.90000057220459,4.855683088
2025-06-26 14:12:45.641809702,1750947165.6418097,0.0,0.0,-0.0625,13.90000057220459,4.859697819
2025-06-26 14:12:45.677932501,1750947165.6779325,0.0,0.0,-0.00030369761767070486,13.90000057220459,4.895820618
2025-06-26 14:12:45.678108931,1750947165.678109,0.0,0.0,0.0,13.90000057220459,4.895997048
2025-06-26 14:12:45.681920290,1750947165.6819203,0.0,0.0,0.0,13.90000057220459,4.899808407
2025-06-26 14:12:45.710325241,1750947165.7103252,0.0,0.0,0.0,13.90000057220459,4.928213358
2025-06-26 14:12:45.717699289,1750947165.7176993,0.0,0.0,0.0,13.90000057220459,4.935587406
2025-06-26 14:12:45.721863508,1750947165.7218635,0.0,0.0,0.0,13.90000057220459,4.939751625
2025-06-26 14:12:45.734349966,1750947165.73435,0.0,0.0,0.0,13.90000057220459,4.952238083
2025-06-26 14:12:45.757913589,1750947165.7579136,0.0,0.0,0.0,13.90000057220459,4.975801706
2025-06-26 14:12:45.761756897,1750947165.761757,0.0,0.0,0.0,13.90000057220459,4.979645014
2025-06-26 14:12:45.782124281,1750947165.7821243,0.0,0.0,-0.03517515067485357,13.90000057220459,5.000012398
2025-06-26 14:12:45.797817945,1750947165.797818,0.0,0.0,-0.06227849735434764,13.90000057220459,5.015706062
2025-06-26 14:12:45.797946215,1750947165.7979462,0.0,0.0,-0.0625,13.90000057220459,5.015834332
2025-06-26 14:12:45.810023546,1750947165.8100235,0.0,0.0,-0.0625,13.90000057220459,5.027911663
2025-06-26 14:12:45.834369659,1750947165.8343697,0.0,0.0,-0.0625,13.90000057220459,5.052257776
2025-06-26 14:12:45.837815046,1750947165.837815,0.0,0.0,-0.0625,13.90000057220459,5.055703163
2025-06-26 14:12:45.837896109,1750947165.837896,0.0,0.0,-0.0625,13.90000057220459,5.055784226
2025-06-26 14:12:45.877740622,1750947165.8777406,0.0,0.0,-0.0625,13.90000057220459,5.095628739
2025-06-26 14:12:45.877825022,1750947165.877825,0.0,0.0,-0.0625,13.90000057220459,5.095713139
2025-06-26 14:12:45.882004499,1750947165.8820045,0.0,0.0,-0.0625,13.90000057220459,5.099892616
2025-06-26 14:12:45.910378218,1750947165.9103782,0.0,0.0,-0.0625,13.90000057220459,5.128266335
2025-06-26 14:12:45.917833090,1750947165.917833,0.0,0.0,-0.0625,13.90000057220459,5.135721207
2025-06-26 14:12:45.917914629,1750947165.9179146,0.0,0.0,-0.0625,13.90000057220459,5.135802746
2025-06-26 14:12:45.934538364,1750947165.9345384,0.0,0.0,-0.0625,13.90000057220459,5.152426481
2025-06-26 14:12:45.957770586,1750947165.9577706,0.0,0.0,-0.0625,13.90000057220459,5.175658703
2025-06-26 14:12:45.957846165,1750947165.9578462,0.0,0.0,-0.0625,13.90000057220459,5.175734282
2025-06-26 14:12:45.981739521,1750947165.9817395,0.0,0.0,-0.0625,13.90000057220459,5.199627638
2025-06-26 14:12:45.998032331,1750947165.9980323,0.0,0.0,-0.0625,13.90000057220459,5.215920448
2025-06-26 14:12:45.998159409,1750947165.9981594,0.0,0.0,-0.0625,13.90000057220459,5.216047526
2025-06-26 14:12:46.010272503,1750947166.0102725,0.0,0.0,-0.08151845373222635,13.90000057220459,5.22816062
2025-06-26 14:12:46.034572840,1750947166.0345728,0.0,0.0,-0.11967152099397416,13.90000057220459,5.252460957
2025-06-26 14:12:46.037882566,1750947166.0378826,0.0,0.0,-0.12486816465912526,13.90000057220459,5.255770683
2025-06-26 14:12:46.037966490,1750947166.0379665,0.0,0.0,-0.125,13.90000057220459,5.255854607
2025-06-26 14:12:46.077809095,1750947166.077809,0.0,0.0,-0.125,13.90000057220459,5.295697212
2025-06-26 14:12:46.081905365,1750947166.0819054,0.0,0.0,-0.125,13.90000057220459,5.299793482
2025-06-26 14:12:46.082192183,1750947166.0821922,0.0,0.0,-0.125,13.90000057220459,5.3000803
2025-06-26 14:12:46.110042810,1750947166.1100428,0.0,0.0,-0.125,13.90000057220459,5.327930927
2025-06-26 14:12:46.117829800,1750947166.1178298,0.0,0.0,-0.125,13.90000057220459,5.335717917
2025-06-26 14:12:46.118030310,1750947166.1180303,0.0,0.0,-0.125,13.90000057220459,5.335918427
2025-06-26 14:12:46.135337353,1750947166.1353374,0.0,0.0,-0.125,13.90000057220459,5.35322547
2025-06-26 14:12:46.158082008,1750947166.158082,0.0,0.0,-0.125,13.90000057220459,5.375970125
2025-06-26 14:12:46.161757708,1750947166.1617577,0.0,0.0,-0.125,13.90000057220459,5.379645825
2025-06-26 14:12:46.182371140,1750947166.1823711,0.0,0.0,-0.125,13.90000057220459,5.400259257
2025-06-26 14:12:46.197869778,1750947166.1978698,0.0,0.0,-0.125,13.90000057220459,5.415757895
2025-06-26 14:12:46.198119402,1750947166.1981194,0.0,0.0,-0.125,13.90000057220459,5.416007519
2025-06-26 14:12:46.209973812,1750947166.2099738,0.0,0.0,-0.10635204706246215,13.90000057220459,5.427861929
2025-06-26 14:12:46.234954834,1750947166.2349548,0.0,0.0,-0.06705466565290791,13.90000057220459,5.452842951
2025-06-26 14:12:46.237775803,1750947166.2377758,0.0,0.0,-0.06261678629879251,13.90000057220459,5.45566392
2025-06-26 14:12:46.237850189,1750947166.2378502,0.0,0.0,-0.0625,13.90000057220459,5.455738306
2025-06-26 14:12:46.277879715,1750947166.2778797,0.0,0.0,-0.0625,13.90000057220459,5.495767832
2025-06-26 14:12:46.277956724,1750947166.2779567,0.0,0.0,-0.0625,13.90000057220459,5.495844841
2025-06-26 14:12:46.282117128,1750947166.2821171,0.0,0.0,-0.0625,13.90000057220459,5.500005245
2025-06-26 14:12:46.310160637,1750947166.3101606,0.0,0.0,-0.0625,13.90000057220459,5.528048754
2025-06-26 14:12:46.317789555,1750947166.3177896,0.0,0.0,-0.0625,13.90000057220459,5.535677672
2025-06-26 14:12:46.317863226,1750947166.3178632,0.0,0.0,-0.0625,13.90000057220459,5.535751343
2025-06-26 14:12:46.334500313,1750947166.3345003,0.0,0.0,-0.0625,13.90000057220459,5.55238843
2025-06-26 14:12:46.357722282,1750947166.3577223,0.0,0.0,-0.0625,13.90000057220459,5.575610399
2025-06-26 14:12:46.358120203,1750947166.3581202,0.0,0.0,-0.0625,13.90000057220459,5.57600832
2025-06-26 14:12:46.381998301,1750947166.3819983,0.0,0.0,-0.0625,13.90000057220459,5.599886418
2025-06-26 14:12:46.397973061,1750947166.397973,0.0,0.0,-0.0625,13.90000057220459,5.615861178
2025-06-26 14:12:46.398097992,1750947166.398098,0.0,0.0,-0.0625,13.90000057220459,5.615986109
2025-06-26 14:12:46.409940958,1750947166.409941,0.0,0.0,-0.0625,13.90000057220459,5.627829075
2025-06-26 14:12:46.434377909,1750947166.434378,0.0,0.0,-0.0625,13.90000057220459,5.652266026
2025-06-26 14:12:46.437790632,1750947166.4377906,0.0,0.0,-0.0625,13.90000057220459,5.655678749
